,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
CGB7,0.425867559,0.088474664,0.423187619,0.53450747,1.417650082,0.054387231
CPSF7,0.430433797,0.391774949,0.761534564,0.23702002,1.05644875,0.758754552
RNF2,0.42473308,0.700392478,0.184000689,0.629061812,1.193382906,0.376803764
GRAMD1A,1.397736585,0.184114362,0.327009599,0.372320427,0.64527945,0.130987254
ALG10,0.649649176,0.088614253,0.657511535,0.833712413,1.046793114,0.116604094
ARHGEF33,0.489964151,0.744258425,0.229409046,0.609187939,1.07759485,0.536406635
MAPK11,1.210195351,0.460960935,0.112585855,0.325055868,0.797172604,0.485579904
SLC35E3,0.165074209,0.335723313,0.451144791,0.623896676,1.376262117,0.199576877
TAS2R10,0.669761468,0.378622829,0.145562778,0.286382146,1.389719768,0.200516097
LOC400863,0.137549361,0.166484721,0.039895656,0.98232817,1.254348886,0.282981011
HLA-F,0.674636954,0.22934996,1.083644605,0.125559386,0.199889805,0.963806796
PCBD1,0.261920293,0.243916197,0.048331066,0.720867816,1.413315796,0.138280422
NDUFS4,0.536851839,0.474553184,0.138654658,0.408890451,1.392531665,0.166418464
LGALS13,0.644580233,0.256130779,0.297105006,0.310811321,1.411096254,0.097531089
HINT3,0.146775019,0.410203602,0.702287576,0.661433967,1.018126147,0.713843949
MYO5C,0.741610352,0.325511807,0.625423099,0.074243348,1.240687048,0.273408739
NRSN2,0.170426778,0.943251877,1.155704389,0.333508646,0.151720362,0.527254737
UBASH3B,0.676049388,0.364390993,0.505828563,0.746147421,1.087136952,0.287015437
CROCC,0.28993202,0.877743709,0.160938257,0.153655069,1.319735165,0.144776256
PAPOLG,0.118747648,0.589323276,1.178678945,0.291890468,0.906682185,0.093311592
LRSAM1,0.735184127,0.249509861,0.553897686,0.169479839,1.040843578,0.803140335
TMEM150C,0.041749388,0.550105792,0.03091832,0.244818661,1.414881464,0.547289317
ANKRD46,0.396661828,0.390421077,0.094095109,1.235044815,0.866457849,0.268251106
ERBB2,0.214080624,1.361819269,0.220235141,0.267311345,0.692803414,0.40785903
CCSER1,0.447578434,0.263867029,0.8290908,0.50621772,1.024217577,0.635645202
FAM206A,0.854824483,0.053639377,0.335265682,0.507831556,1.140501947,0.511882729
LIN7A,0.276384113,0.591009944,1.038837823,0.607461953,0.808659493,0.372641316
SEC11A,1.020415593,0.3059048,0.559205255,0.1026869,0.637589012,0.895581449
RPRD1B,0.20324529,0.542761267,0.351555121,0.304475985,1.453221196,0.05118353
IL12A,0.18338525,0.251828116,1.423560454,0.340571642,0.005732673,0.653508106
AGL,0.604003993,0.178084378,0.319970261,1.222833107,0.29006061,0.767003824
ILKAP,0.547411262,0.206681153,0.719025755,0.604405729,1.106350358,0.466877973
FAM46B,0.666102702,0.607660739,1.273960419,0.064993762,0.367556593,0.302365834
IFI16,1.359888085,0.365947463,0.223436235,0.278206281,0.468525124,0.58018552
ASPA,0.451009697,0.442871558,0.012362978,0.44950662,1.218471836,0.761734235
ARHGEF5,0.453743519,0.495044425,1.370067786,0.556737503,0.166465187,0.031007533
GNL1,0.259802354,0.29045985,0.432740545,0.699838147,1.204454045,0.622137557
ELK1,0.046404583,0.443379499,0.588153285,0.616662805,1.245177659,0.437336481
NDUFA4L2,1.160843793,0.300489028,0.007702887,0.718722144,0.83763956,0.102731746
HCLS1,0.521962127,0.005018891,0.486550832,0.291341695,1.433002221,0.138166469
RAX,0.346844283,0.268035077,0.513520207,0.223642182,1.465576329,0.113534585
C9orf78,0.251752178,0.112412858,0.468945183,0.087719121,1.178958886,0.986459615
ROMO1,0.683805677,0.290196649,0.215148533,1.116861752,0.032797803,0.905603454
SLC14A2,0.72502565,0.624746206,0.253429718,0.016084163,1.286783199,0.174356903
GLYR1,0.453319261,0.096838475,0.666377547,0.244330781,1.048897569,0.920786599
NSUN4,0.274454886,0.476597715,1.051599746,0.474993474,0.941179099,0.383271285
DAW1,0.289164312,0.890972225,1.067267155,0.384228761,0.458999134,0.540229615
LOC400736,1.127029865,0.717586873,0.84322158,0.227347453,0.117604518,0.324035662
GOLGA8B,0.101715094,0.174932584,1.160092527,0.575547808,0.276232026,0.933994226
SRR,0.435868958,0.281486008,0.096738521,0.354848488,1.472998445,0.30405647
OR51I2,0.117914427,0.728406565,0.623086816,0.265332337,1.257039068,0.288792455
OAT,0.147636194,0.21460347,0.833597706,0.513804562,1.272744099,0.141625446
GLTSCR1L,0.409389944,0.591609228,1.099782603,0.453047703,0.791902199,0.327386583
LGALS1,0.062937874,0.149614945,0.22764311,0.38561812,1.335941302,0.809357147
ZNF570,1.184431017,0.162033167,0.902707368,0.336806481,0.438116537,0.342446768
SOHLH2,0.435853808,0.629125946,1.184288637,0.608643007,0.217422502,0.510529372
MAL,0.297670522,0.001299042,1.405277775,0.691612148,0.346879105,0.067816949
METTL9,0.451242931,0.432033506,0.552463739,0.189771328,1.140290382,0.796807403
KRTAP9-2,0.18412336,0.825377787,1.311420569,0.359250935,0.25337466,0.19604315
37681,0.146412697,0.208155806,1.320474531,0.536947948,0.09652549,0.74874421
GNG5,0.76173963,0.083516214,1.401309059,0.126124146,0.153929416,0.27599966
PHF20,1.068787683,0.219077238,0.99770624,0.197332627,0.264589133,0.60991755
HIPK1,0.063361287,0.000764408,1.286582547,0.120075065,0.990119107,0.112262685
C2orf80,0.3369953,0.469167315,0.789926153,0.530066851,0.625928506,1.017959824
UBE2E2,0.55556064,0.083213332,0.941101222,0.190210766,1.05495501,0.562416983
MOGAT2,0.229595946,0.020194438,1.254199725,0.19529351,0.975846492,0.223856363
CABP5,0.752291007,0.264248747,0.43623126,0.145175453,1.319937442,0.278009052
KRTAP4-12,0.116160902,0.021881916,1.278641915,0.158022876,0.922796471,0.375825501
RAB30,0.152437839,0.057269886,0.677544577,0.363809799,1.33856577,0.506919113
PRPF40B,0.34028468,0.070906056,0.937393995,0.105368142,1.27509491,0.173690432
CTRB2,0.000943169,0.435624808,1.443096314,0.431012719,0.434367407,0.141148232
LETM2,0.055921019,1.347821213,0.009603844,0.010073744,0.499274483,0.772948113
PSG2,0.576987341,0.291099355,0.4329232,0.127991655,1.430107638,0.001106083
PWWP2B,0.617137649,0.28533427,0.186681408,0.217702488,1.449735562,0.142879746
PCDHB6,0.378746394,0.102606649,1.27383894,0.013632701,0.940661416,0.070670476
CEP19,0.742081822,0.422709764,1.181986305,0.003934569,0.513034565,0.52629471
ACOT8,0.373219598,0.823557026,0.062130128,0.461832975,1.209189244,0.412115453
STK24,0.476615393,0.678584804,1.148359645,0.010486502,0.572711889,0.576357843
RFX8,0.062062446,0.522222675,0.98933393,0.544909316,1.046116359,0.141531523
OR4D11,0.204879819,0.440618686,0.082055752,0.620390416,1.149583069,0.846987281
ARV1,0.583715504,0.61936909,0.524906817,0.259983387,1.186569205,0.437332598
PDCL,0.587662889,0.124702625,1.361468499,0.610553777,0.281703366,0.006251096
ZNF273,0.343029158,0.563537831,0.101368354,0.712484129,1.284827012,0.250465863
ANHX,0.533501196,0.616382576,0.4982517,0.14602941,1.148546631,0.642943972
BEX5,0.35170783,0.121766712,1.427955234,0.009515628,0.371657802,0.592338523
VBP1,0.925659383,0.054610872,1.172795754,0.440363797,0.268228087,0.406844645
CXADR,0.407631458,1.213795713,0.227590273,0.241946934,0.86496353,0.410737955
C1orf216,0.02530298,0.883646402,0.307388544,0.541077125,1.221369957,0.078731997
ANKRD42,0.645937697,0.156628184,0.179308119,0.424374302,1.418626309,0.012378001
LACTB2,0.097404776,0.08042111,0.130076439,1.368678973,0.844940276,0.215836376
CLLU1OS,0.182737608,0.375142436,1.285534436,0.495735993,0.754629511,0.157235893
PKNOX1,0.492291166,0.176314959,1.296030546,0.324068725,0.378652739,0.682008431
OR13D1,0.573978093,0.374645575,0.670823498,0.191592863,1.092885341,0.718154683
PCDHGA12,0.03868597,0.015234812,0.400027011,0.884206321,1.129519321,0.668791177
PRRG1,0.613042048,0.39142545,0.448845189,0.232253562,1.280463263,0.492587398
ETFDH,0.555066309,0.359394711,1.30551788,0.20227448,0.388460861,0.577243242
SLC11A2,0.351276559,0.204847004,1.126539227,0.17046979,0.929005072,0.583187918
ALG3,0.094439423,0.687397822,0.688146845,0.339302357,1.007145684,0.76303178
SLC39A3,0.181267753,0.243187108,0.463343624,0.440384746,1.465342922,0.137159694
LRP12,0.149070859,0.342125534,0.683097932,0.101855693,0.79964978,1.187837332
DEFA1B,0.19625897,1.315725036,0.402934574,0.721980686,0.456681883,0.069613137
MYH8,0.508014829,0.12329656,1.356623926,0.018129399,0.318179061,0.671856006
HAP1,0.255818685,0.289723948,1.21755258,0.444816643,0.900476532,0.161645858
SERF2,0.681974611,0.182693379,0.076111393,0.268761593,1.428991333,0.219450357
EDC4,0.767181151,0.525072862,0.402170862,0.444604817,1.192837754,0.141850218
CLEC1B,0.070138886,0.023538414,0.919286236,1.151401347,0.579158934,0.393644296
MIA3,0.007676814,1.244269244,0.976353401,0.058713455,0.366640834,0.165115253
CLEC18B,0.820325782,0.51155859,0.285326983,0.081078485,1.250196336,0.284717432
DGKI,0.549893053,1.039541789,0.505229288,0.049611231,0.733025182,0.698994521
ERI3,0.376332928,0.76509915,1.009481302,0.591404573,0.053168832,0.753674129
TNFSF12,0.112535682,0.331602784,0.265189505,0.535610622,1.462678116,0.217739519
EDARADD,0.385264587,0.078377963,0.788596166,0.131841074,1.349243605,0.228845961
NUTM2F,0.567446241,1.139240811,0.174331692,0.490389375,0.542617067,0.693898584
CYP2J2,0.462958075,0.728842924,1.376440859,0.006963395,0.015687316,0.161989149
MUC12,0.301423805,0.184447904,0.093922447,0.06840523,1.400716476,0.752517097
CHST15,0.086734112,0.16639657,1.27862013,0.147301429,0.953090355,0.257890806
NACC2,0.280876707,0.498243297,0.412767345,1.346470089,0.135007543,0.581328616
FSBP,0.004397812,0.34301579,0.902643897,0.447466508,1.177583178,0.383787812
GDNF-AS1,0.193398263,0.067790661,0.995898719,0.201631593,1.24717396,0.191717918
ABCA6,0.622228905,0.314818951,0.839381682,0.14135369,1.203619452,0.084525881
ZNF543,0.358311009,0.344778305,0.407603478,0.938901048,0.17489406,1.158077762
SLCO1B1,0.784350705,0.207843342,0.0069132,0.232367493,0.169920219,1.387568542
KLK1,0.35430908,0.247894799,0.73876547,0.827948529,1.056115447,0.364728512
NELL2,0.500368108,0.470798947,0.175858475,0.532611727,1.370486568,0.042566256
EEA1,0.285144677,0.29529355,1.484847688,0.244737532,0.419021888,0.240650036
SERPINB4,0.697913969,0.780649037,0.304277281,0.24292363,1.163759648,0.253449733
ZNF709,0.63200247,0.622943774,0.480456181,0.124774146,1.233352659,0.334088444
PPP2CB,0.618146335,0.418195725,0.147960319,1.05149515,0.983772664,0.119712785
TGFBRAP1,0.391720252,0.033083544,0.258457177,0.58853131,1.329814371,0.574936443
METTL5,0.028428419,1.088534773,0.780892338,0.580902399,0.220484433,0.696488846
C18orf63,0.082299204,0.074418582,1.400372733,0.469443879,0.342415728,0.596393748
EPS8L1,0.019771505,1.286061112,0.302498811,0.16332349,0.923382909,0.203731391
ASAH2,0.152645644,0.190844695,0.636479072,0.525211299,1.376515521,0.176626104
SLC7A2,0.41906388,0.479526623,0.696058911,0.366035633,1.256128131,0.254496319
NLRP14,0.492980821,0.289307,1.195515237,0.119458888,0.442943419,0.836786758
POLR2J3,0.147843349,0.34061481,0.034557499,0.779704225,1.216160623,0.663785358
APEH,0.189627822,0.891173768,1.236757567,0.308432213,0.460217551,0.004170647
NME6,0.191313761,1.431473046,0.047462793,0.331864354,0.400977771,0.554779947
SPATA31A5,0.324564644,0.301031768,0.345729071,1.334111353,0.712484972,0.252364428
ARHGAP18,0.693236409,0.248521797,1.013580179,0.021932354,0.785831197,0.692076864
AKAP10,0.383736951,0.722644234,0.177322654,0.328034342,1.288664596,0.444400312
CMSS1,0.206878489,0.005260495,1.332123526,0.106603546,0.809215823,0.42789325
GOT1L1,0.362618923,0.38718208,0.622497811,0.149715904,1.40017926,0.121835481
BEAN1,0.090933031,0.804965579,0.254179023,0.308419934,1.311525343,0.361385817
MUC17,0.365101042,0.094663427,0.275744814,0.681988696,1.329742073,0.463733725
KLHDC10,0.499077062,0.343483488,1.463919701,0.073799107,0.298168995,0.249391053
SUCLG2,0.268277585,0.442169198,0.781124971,0.233737704,1.009187146,0.846127635
ZNF526,0.560677226,0.630080594,0.577888358,0.556482249,1.145027085,0.024324625
FAM25A,0.11731766,0.164582131,0.908288588,0.332391977,1.176502066,0.553340996
TNS3,0.503463299,0.160044993,0.162778691,0.319383354,1.282983619,0.782960649
C3orf62,0.192824653,0.093471477,0.638372001,0.293717512,1.441276902,0.222891266
G6PC,0.027654103,0.481664614,0.389555266,0.303378261,1.45769025,0.255438012
MREG,0.740751799,0.332761307,0.269108117,0.448313556,1.150511972,0.640422799
VSIG4,0.563153995,0.015979661,0.214226063,0.234523393,1.434028874,0.438105075
SAMD3,0.199734216,0.356153772,0.326085642,0.402943939,1.480827784,0.19591021
STX5,0.508513422,0.736674155,1.265381354,0.27122301,0.407589276,0.156560044
ZKSCAN4,0.819889037,0.166618415,0.424765944,1.242709587,0.269508826,0.41145924
HTRA1,0.004273135,0.321741846,1.184148927,0.486399829,0.773389526,0.571144253
HLA-DOB,1.092755424,0.500582431,0.528604416,0.812954605,0.353933047,0.395452981
CRAT,0.288299694,0.134251207,1.457903811,0.111226275,0.480321744,0.443804891
PARVA,0.008488068,0.652379775,0.011765,0.777583005,1.269447795,0.157238052
GALNT10,0.513898198,0.386355394,0.106151277,0.040444482,1.424750133,0.458789759
GALNT3,0.467926836,0.060416398,0.872251015,0.139942726,1.162816597,0.558133285
MAGEA3,0.113653233,0.325223468,0.27346051,0.82181503,1.340407526,0.033561751
GGTLC2,0.194282101,0.032152268,1.048774523,0.692782009,0.620432264,0.814294944
TOR1A,0.215121214,0.318578064,1.44655655,0.246981278,0.064911385,0.600964604
DLG1,0.280536786,0.443205084,0.834438168,0.271300406,1.273427993,0.005021122
DENND6B,0.265423325,0.225151606,0.150934815,0.650103428,1.441411954,0.149798776
MTMR1,0.10387891,0.637212693,0.837962723,0.291533526,1.206702495,0.080818305
CCDC7,0.291919523,0.181726782,1.452059511,0.049889494,0.407776861,0.52074685
DGAT1,0.491701604,0.224875007,0.042318927,0.155515583,1.256815875,0.876792621
SPR,0.288850685,0.014847002,1.28279622,0.003635284,0.967151602,0.045276225
HEXIM1,0.818681093,0.315610486,0.060732178,0.051160786,1.369424696,0.123240156
ACER2,0.601876512,0.527727338,1.403368191,0.062475225,0.017335528,0.228624654
ZFY,0.114346552,0.535006055,0.523532803,0.948073718,1.092737205,0.018843683
DYTN,0.450040639,0.162936238,0.81805015,0.310778358,0.619211909,1.135063544
ZFP28,0.444097897,0.37071935,0.095219316,0.117430748,1.457478764,0.430011445
LINC01272,0.436745228,0.620218718,0.708637977,0.494194834,1.124798619,0.282277815
THRB,0.268953922,0.113461034,0.347882104,0.081523679,1.436507894,0.624687161
PRKX,0.504426739,0.373804699,0.052561191,0.219402696,1.458306447,0.308111123
MCC,0.982151434,0.33357216,0.271249388,0.075055117,1.206401535,0.23698244
MMP21,0.284681071,0.192163777,0.22395619,0.295764233,1.476672236,0.480106956
GALT,0.592833882,0.483451715,1.371066562,0.233768995,0.203714675,0.324835289
VAMP7,0.298960963,0.163480777,0.59849399,0.905600476,1.151052919,0.217561355
TCAIM,0.035620632,0.737609222,0.161427495,0.419619354,1.381822142,0.098786711
LILRA6,0.53061342,0.342800729,0.652728883,1.201812917,0.588027341,0.226756016
CNTLN,0.519504372,0.098364877,0.387974358,1.190933165,0.058344388,0.902693886
DNAJB6,0.809573899,0.546484278,0.005489896,1.035574481,0.378786988,0.70476058
ASIC2,0.417969767,0.647665616,0.812321565,0.145046713,1.151803948,0.254833243
OR12D3,0.110782767,0.679485532,0.810735708,0.126216404,1.23249366,0.02072841
SLC9A8,1.340662559,0.455153012,0.359279738,0.671243368,0.117180123,0.262193693
FOXP1,0.092186293,0.710728039,0.512005717,1.011415222,0.931250742,0.026371568
CCDC182,0.724087988,0.422200015,1.181611654,0.573293759,0.48639325,0.051576852
IL6ST,0.008034796,0.33907485,0.877580978,0.21186202,1.285727017,0.288968
CUX1,0.256366472,0.431404579,0.14344142,0.191101894,0.446750516,1.469064869
HDAC4,0.876834586,1.059264308,0.647970896,0.261148438,0.535323208,0.03392898
GAB1,0.649748432,0.249069995,0.743987126,0.091910703,1.015013461,0.768271457
MAGEA6,0.955153114,0.299825703,0.516817592,0.332514343,1.132671217,0.061995653
ERLEC1,1.232390487,0.552726654,0.590475565,0.413429188,0.564738434,0.062120987
HAS2,0.026783154,0.004425809,0.880854141,0.084519164,1.319518203,0.376502252
CTSW,0.783898274,0.00998825,1.381612744,0.166483976,0.094912029,0.326330228
CLK1,0.172869353,0.158987189,0.613860938,0.603588844,1.353525402,0.195780923
KCNN4,0.442010106,0.271853213,1.012297754,0.779054644,0.234421259,0.843067825
CASKIN2,0.712082779,0.162337556,0.565491314,0.141228315,1.299155399,0.325147178
YIPF3,0.121304886,0.323207506,0.089326378,0.401711551,1.401114505,0.644216944
DPH3P1,0.291966356,0.171264604,0.961281227,0.626329245,1.016146981,0.450761733
PC,0.416824554,0.907921737,0.415455018,1.105457023,0.507784625,0.126959642
PPFIBP1,0.613640848,0.479497423,0.022211492,0.253706124,1.331965198,0.470321552
PEX5,0.1357936,0.46139965,0.553556306,0.516324465,1.203437043,0.643475619
GAS8,0.336893224,0.895618165,0.13707294,0.234245912,1.238850962,0.377658419
ABCB11,0.035356404,0.415642932,1.445606515,0.280349369,0.302501597,0.482469028
COL2A1,0.424434673,0.302939858,0.61737335,0.512815374,1.292347007,0.283653084
SCLT1,0.320236243,0.250385534,0.103425128,0.569245367,1.420878038,0.384436021
40603,0.683204017,0.228538599,0.697162121,1.08903975,0.455255507,0.518043308
ERGIC2,0.140716491,0.210751696,0.775921007,0.220225291,0.880495576,1.08472311
PIN4,0.471911151,0.58247403,0.105732994,0.525214877,1.216370253,0.581466947
TCTEX1D2,0.43227404,0.42235081,0.72359653,0.203515268,1.163927345,0.617809313
PPFIA2,0.691737076,0.727013938,1.056099761,0.279734478,0.681532581,0.039146851
UBXN11,0.427351347,0.476712981,0.456197844,0.444517608,1.298510989,0.406126903
MEF2B,0.056755573,0.118703973,1.25760607,0.364687656,0.960843988,0.107533972
RASGRP1,0.393009066,0.895013407,1.232146036,0.150963404,0.254489296,0.324688986
AP3M1,0.213045558,0.571526363,0.902206251,0.381060969,1.13612807,0.211341667
APLF,0.314003,0.592744236,1.417347635,0.070291548,0.15969791,0.421194029
WDYHV1,0.184659713,0.592045917,0.80671808,0.500586109,1.032139635,0.56156598
ZNF716,0.500026841,0.055676175,0.061362478,0.694745591,1.376938004,0.17647927
LZTFL1,0.946413042,0.113175331,0.469991186,0.500588105,1.107777894,0.243943306
ZCCHC5,0.185336086,0.341512837,1.16365535,0.55313175,0.840533897,0.386187058
PRR20A,1.145213903,0.2580786,0.490393646,0.048822577,0.91068251,0.465118279
REC8,0.228034595,0.617590503,0.123592226,0.62262304,1.326644451,0.265195915
FAM20C,0.144675723,0.041453795,0.949507696,0.102045592,1.290708982,0.257117365
SYNE2,0.684928942,0.373207981,0.468923438,0.72662036,1.103795289,0.303355295
BMP1,0.143519535,0.260447256,1.341367438,0.321062587,0.447704554,0.689528012
PVRIG,0.021599037,0.335068142,1.310013156,0.529107934,0.271539364,0.695777397
ITLN2,0.581172791,0.392438321,0.300344564,0.316556214,1.359378783,0.369556016
VAT1L,1.100290704,0.554617125,0.297819009,0.10807587,0.990589557,0.258423398
GRAPL,0.414579229,0.012210979,0.6638096,1.156471715,0.845027423,0.050002952
CSF2RA,0.529341143,0.432146715,1.289462752,0.577716129,0.418177949,0.168436714
LY6E,0.355454893,0.507360014,0.660838208,0.431337144,1.170940898,0.537627052
RAB40C,1.234267277,0.346806148,0.346080532,0.022727441,0.866443343,0.38982575
CCER1,0.001034342,0.596777335,0.016649152,0.615041595,1.378011318,0.181807203
C15orf26,0.71654576,0.268016748,0.811644533,0.248647742,1.157380541,0.145854722
CELF1,0.561639339,0.163490811,0.55333623,0.661168567,1.202057645,0.369095156
KLHL22,0.517403732,0.257355504,0.56573534,0.633606591,1.213843269,0.371212772
ACSS1,0.052060777,0.206602451,0.560643971,0.329800846,1.451468174,0.302360133
TARBP2,0.773339786,0.439767532,0.435827693,0.499202084,1.197411787,0.047678853
ZNF805,0.241917552,0.450217737,0.36380847,0.370329266,1.461073279,0.034800262
MTMR2,0.290532534,0.011449974,0.318613889,0.054225356,1.398066099,0.723244353
CNPY4,0.138181374,0.002721772,0.829774888,0.454229156,1.319715658,0.105191534
PITPNM1,0.46572461,0.146497396,0.032005354,0.00276012,1.376579062,0.729591594
SMAD5,0.486587095,0.213609658,0.545957036,0.288369219,1.409781642,0.12474137
MEIG1,0.389724609,0.94634282,0.440867224,0.009856793,1.161295088,0.275951677
SRSF9,0.077860594,0.358065689,0.565761923,0.284401985,1.450636677,0.164546486
IMPDH2,0.893244094,0.06325195,0.171769825,1.332879218,0.121458485,0.209658769
GCAT,0.205549278,0.451693167,0.973189422,0.043683917,0.051087554,1.211929688
RNF167,0.270519684,0.495149239,0.906879224,0.423785315,1.094082251,0.386358777
C8orf31,0.618070931,0.738641603,0.256053581,0.522648465,1.098406399,0.440275031
COL14A1,0.409772184,0.394376933,0.780337227,0.548908953,1.190728283,0.123122657
SEL1L,0.262966559,1.340974204,0.135291167,0.327715835,0.463843365,0.677090396
DLG3,0.267493792,0.246797551,0.336248708,0.13617942,1.472080591,0.485361116
IKBKG,0.356765196,0.208420404,0.321991415,0.001774192,1.443762212,0.554811007
SPTBN4,0.412865433,0.342388644,0.165092112,0.714732963,1.355833851,0.050938916
PKP4,0.65668981,0.501612986,0.450423835,0.471944873,1.246495437,0.066671599
TTC9,0.319912582,0.50015794,1.228293928,0.295609394,0.133049305,0.836882105
TCEB3,0.046198868,0.198755031,0.800869999,1.15983298,0.759544033,0.24802489
GPR55,0.821391392,0.233063784,1.274006499,0.279740057,0.372516413,0.312327683
SMARCAL1,0.31386906,0.227774102,1.432747286,0.048897874,0.371730511,0.568271482
BLMH,0.82799453,0.683038364,1.137219242,0.364110402,0.205694386,0.215397648
VAMP4,0.088993084,0.201589596,1.391140301,0.192644048,0.79569641,0.112217154
PIEZO2,0.171870566,0.2793863,0.656076799,0.349479498,1.306107301,0.548253138
PTCHD4,0.124489451,0.045940107,1.298972165,0.176782845,0.01276844,0.964528204
ITIH2,0.501530452,0.031438686,0.587513708,0.126160519,1.414198536,0.230432545
PCGF6,0.0795626,0.158010545,0.75854521,0.450603849,1.360729963,0.073132963
RBM7,0.712386884,0.202635904,0.041871871,1.311525679,0.611825596,0.148077222
ZNF384,0.002629196,0.673514786,0.109722402,0.239571283,1.412119461,0.386681794
DDX39B,0.588509704,0.293152195,0.009701493,0.546994489,1.390241903,0.048115979
CMTR2,0.089199816,0.825624156,0.305738405,0.170457084,1.215403947,0.614260928
THRA,0.371035488,0.806862845,1.209892853,0.057832719,0.406058593,0.495885836
MYO9B,0.024988384,0.70183524,1.13394359,0.83313856,0.435829197,0.059787376
NEURL1,0.479796338,0.224207418,1.375381512,0.494386509,0.477830975,0.147575099
ARHGEF38,0.08305239,0.021055547,0.947704586,0.077127978,1.249373401,0.440793634
ABI3BP,0.040344564,0.522894365,1.285734537,0.531030856,0.372340277,0.563805032
GIGYF2,0.128214981,0.628543179,1.064665245,0.455584493,0.619485056,0.728237609
CHL1,0.325426065,0.113791955,0.669670523,0.217658102,1.428818643,0.102271991
HNRNPCL2,0.243190407,0.227667474,1.282441267,0.50152808,0.81195189,0.01551577
OR10H1,0.236116855,0.200538432,0.745144594,0.10948735,1.381302647,0.308990118
BCR,0.345210376,0.483519428,1.197888494,0.206452538,0.501244507,0.764787472
MTHFR,0.176169861,0.543592167,0.146712154,0.244344959,1.461486253,0.35066712
DPPA4,0.273583853,0.346868759,0.327926601,0.328726225,1.326235947,0.70498371
DMKN,0.524678212,0.08411949,0.665885264,0.023682816,1.371830411,0.241703608
C9orf153,0.266394004,0.41436885,0.409867129,0.516655799,1.310006182,0.52245467
CCDC88A,0.3167563,0.565500724,0.120708944,0.110275457,1.395018535,0.523194998
SERTAD2,0.20539217,0.711404387,1.3515251,0.099013073,0.332446378,0.414053432
GPHN,0.296251456,0.071955826,0.861725741,0.185917655,0.694747904,1.146260365
AK7,0.277333621,0.693195563,0.484727803,0.161503821,1.357963599,0.064210425
SLC38A9,0.006492263,0.300603305,1.150821732,0.426983356,0.992290685,0.291403366
CYP4A22,0.583400776,0.312077697,0.147825015,0.113423691,1.451630919,0.294903742
KRT33B,0.27236747,0.540582415,0.227077288,0.277725734,1.380128373,0.516530035
PARD3B,0.325180377,0.475223301,0.056180659,0.10464209,0.483493341,1.444719759
FCRL6,0.682727538,0.562486873,1.051802647,0.081437154,0.743009507,0.468160599
TTC9C,0.3503317,0.576453759,0.355504074,0.451964615,1.335474954,0.312228951
SELO,0.420966883,0.630911335,0.270652712,0.410634642,1.128921935,0.758331064
NLRP5,0.337385456,0.003062882,0.387868504,0.564628793,1.436322956,0.143377319
ARPC4-TTLL3,0.625954269,0.38466893,1.116376154,0.183444963,0.688427387,0.610735373
OR1F1,0.353949312,0.381712914,0.735908681,0.187062444,1.197394685,0.620784846
HLA-DRB1,0.639831411,0.238197637,0.880351946,0.471399978,1.066648373,0.256062643
ERLIN2,0.063130573,0.372373713,1.311211198,0.125785398,0.87881148,0.128889972
UCHL3,0.046725966,0.359855215,0.256067099,0.854880788,1.064196731,0.778512281
APPL1,0.475908218,0.438424217,1.163046118,0.505847664,0.679178089,0.422044113
INO80B,0.297795029,0.568092561,0.31473964,0.096405514,0.637726023,1.31916871
HSD3B2,0.068347574,0.150984132,0.90025732,0.095030016,1.325964223,0.24804032
SIGLEC14,0.146510586,0.541274657,0.091721325,0.096888793,1.425716895,0.549321542
KDELR3,0.056859068,0.24245043,0.448546896,0.025899028,1.412411157,0.638655735
TM6SF2,0.679105124,0.398676591,0.538538485,0.555589671,1.198763803,0.103930912
KPNA6,0.207810676,0.206734216,0.88116866,0.118590784,1.302938567,0.304255589
VCL,0.138784133,0.495609052,0.243754913,0.598063477,1.39503141,0.196388097
CD8B,0.569884791,0.430448685,0.016002206,0.359763143,1.422931157,0.046832342
IGLON5,0.05674419,0.139358246,0.698581666,1.049374606,0.799445683,0.644755174
CT47A11,0.321389437,0.346354227,0.866705336,0.563697606,1.124819556,0.330548176
TBC1D21,0.065473772,0.20494872,1.373065621,0.069194305,0.744015018,0.420381345
EXTL1,0.508302022,0.15459759,0.534678126,0.583677024,1.116980075,0.714276734
EIF5AL1,0.388986307,0.546399969,0.544653427,0.294000317,1.23659533,0.551862157
GP1BA,0.497410655,0.733374683,0.259965154,0.320370156,1.191149189,0.540699151
TXLNG,0.754464971,0.316449774,1.180418868,0.197469632,0.718175392,0.221697907
LSS,0.533222147,0.558163938,0.696637217,0.211986533,1.126923468,0.520188065
SPAG9,0.278308998,0.458764639,0.756719874,0.414329793,1.276239261,0.07526605
GAL3ST3,0.572286996,0.313955737,1.235698201,0.538470935,0.355948507,0.544963966
AAAS,0.194547708,0.54867492,0.756492207,0.086976961,1.318747124,0.093990749
PANK4,0.052258595,0.770076511,0.107614079,0.766797283,1.173142523,0.308375798
SLC20A1,0.042804158,0.457867267,1.385341879,0.074012071,0.290918824,0.667763705
LRRC19,0.621762654,0.617833014,0.591199739,0.009432729,1.145120448,0.48729179
SPAG16,0.008770219,0.728708301,0.214733783,0.455891185,1.179340103,0.70055943
AGO1,0.545283001,0.602505892,0.734293257,0.314662731,1.1067141,0.378555736
