,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
B3GAT2,8.188415894,49.50004958,24.45657732,968.5277404,3.68692068,112.5252504
AL022069.3,15.30403066,29.82165634,39.56069778,34.39533353,50.21853876,49.15774593
N4BP2L1,45.42969579,1.053147966,19.31680786,140.7787431,28.46368354,104.2758556
SLC25A27,61.56933004,94.98634781,5.176094648,19.95302539,53.90151506,5.383073878
AC026471.4,36.16061892,77.44236498,37.74541743,30.02408342,35.72741677,37.69097601
ZNF488,67.65553905,1.053147966,34.50844418,119.1906425,39.28941173,12.02005219
UNC13D,21.25828451,32.24231873,41.46007549,80.82077162,108.0034097,27.95758688
AC092807.3,105.8390291,117.5975294,37.29068417,6.221351734,24.1972557,36.39404334
EDIL3,56.69477428,3.894760218,54.12979529,707.8039976,19.52872662,0.631939053
3-Mar,40.94421539,5.980063307,32.69866395,96.27454846,15.46183327,64.90625096
RUSC1-AS1,38.06692215,38.60713339,35.44879958,28.46068426,34.38341821,65.34012509
PCF11-AS1,36.55755414,22.57354041,47.33753413,36.8166463,34.64479234,47.51715876
GRIA4,0.40103136,70.49223107,1240.704194,566.498243,0.992839843,2.855626544
BEND4,0.397267658,4.536293746,47.04981034,177.2152716,26.17504664,50.32009228
NR3C2,9.433908018,173.6772983,63.75260941,1350.839948,4.025644598,1.900598073
AC104794.2,26.66992294,46.46558566,24.79127095,142.3415464,7.353517819,97.97255807
CCDC194,225.3013976,36.64083187,66.49148952,36.41517137,2.031474491,0
SLC22A31,21.57518466,265.9965245,40.07451631,32.91816043,7.708620905,40.5908663
AC016394.2,28.24737002,63.04972733,37.85525288,33.08009347,35.03539479,40.53755552
TBX19,25.80254752,37.01990422,181.685211,70.55146108,35.76746218,24.39301185
CES4A,13.32112363,0.371557809,59.41640008,2.974714768,133.3081594,223.2740005
FAM155B,13.74573452,323.4606222,48.65331439,178.6064714,15.12491437,24.07501222
LINC01004,22.00289437,36.01075407,41.12947504,36.64941686,34.48409992,64.64521047
TAS2R14,27.3762309,48.9413191,40.4726226,32.09814168,36.18473924,36.44756004
CPLX2,32.62827293,30.03849006,131.7029769,24.81411764,105.2699999,39.98303774
SPTB,7.455429572,56.15834602,9.317410969,16.29387228,79.92402537,687.1353175
AKR1C3,16.09070613,298.5237043,99.57188077,55.9264857,16.39189746,13.33765291
QPCT,5.148759866,0.371557809,68.34309505,25.15894815,517.2090903,47.09305237
RGL3,133.7386901,1018.981795,52.3383053,1.19229878,19.75099134,1.900701032
AC016355.1,13.02027561,116.2024846,38.29054425,33.65579603,18.3663457,50.94195471
MLPH,1.924789296,0.991622505,663.6266965,69.3857978,2711.772146,2.527756211
AC105118.1,5.499533337,210.796101,58.90820306,5.341659659,134.7610389,12.70021223
IL6R,56.03839176,0.956960127,10.15662159,22.57805261,49.01132294,251.0134369
AC093249.6,36.93257203,39.8786512,34.5341247,28.90623823,13.10132863,47.18877363
PTGS2,0,68.18095007,221.5153634,3.265177389,134.0475378,0.318411463
HIST1H4E,36.38176433,8.236273241,26.70017815,34.89849341,77.53227617,40.89431726
AC004816.1,24.90653353,45.22064617,12.27510208,25.95889022,46.79513156,67.75750843
TAF1A-AS1,35.89497398,35.1749158,30.59767762,26.94261752,38.3241825,76.62367586
EEF1A1P9,40.94731421,35.20957818,31.84973238,17.19137352,35.8341822,42.12950988
Z84485.1,90.84677071,43.57410536,31.99093994,18.40994217,39.03316143,30.4411823
IP6K3,62.17958525,193.9066331,16.62397389,54.381001,6.023157405,10.1727649
AP001453.4,38.28444513,85.73024409,28.01516233,21.37457722,72.51833778,32.6706803
AL359715.1,36.94729439,30.22393535,45.40765046,96.03382691,30.75198611,33.96344981
RGS16,56.53074928,3.833234757,319.2831407,4553.151419,14.32372026,9.174605234
SAMD13,18.00763558,27.07189783,66.81866522,19.00167839,93.90842004,43.76989114
FBXO32,7.115614765,28.03618126,42.86855888,42.72340669,207.2600608,15.20416683
SLC25A5-AS1,33.99309934,41.09538271,36.65762209,30.77075449,26.12530746,38.03827888
HPSE2,1.947703949,0,101.0186433,68.67973749,942.2916414,1.591851398
LDB3,2.746002967,182.033442,24.38392695,15.4114643,46.23654961,782.7377072
AL161421.1,248.485572,25.93575557,36.80010895,33.79947152,114.4220739,30.43732802
C16orf86,30.68056898,96.46516223,39.84800216,60.00173753,7.987911877,14.57721461
RUNDC3A,24.27912203,15.57951686,33.26250041,37.25520209,57.39892936,127.4204646
MMP10,26.18852407,2.312341144,25.71505591,56.91256328,4395.519872,44.328778
FBLL1,7.138529418,3.373288406,247.3749816,32.40272704,65.51814192,38.00440064
AC040970.1,29.12670143,40.65103495,20.85047541,32.5927581,54.93105762,37.65241982
AC136475.2,6.59558156,33.33465441,44.62097363,36.76661334,14.04048492,45.37546753
SLC7A2,7.076980423,10.89677431,39.06823239,30.96595558,142.2192306,948.1133777
ARSI,16608.61564,9.88849306,22.93972923,376.1958446,47.02804995,9.189153897
SOX5,3.502236382,4.330248533,60.25970389,3748.327464,9.685810171,620.4943143
HIST3H2BB,40.79344173,29.68300683,20.03371202,15.71634156,60.41954276,40.24855026
AC097639.1,10.58331295,49.97905972,22.84188157,39.70513501,30.19554351,54.14997391
AC018628.1,40.1295318,40.53173397,28.1808925,40.47969497,20.19708236,29.71871475
CNN1,1.558296136,15.05217481,40.11983019,29.70139699,56.71994384,385.4675244
AL359397.2,6.344326543,57.33116278,38.10610444,43.7679042,25.04361903,31.70984132
ONECUT2,679.4861936,57.28523591,12.45746027,254.1365131,7.065736426,2.541893037
SUCLG2P2,47.42013022,68.59949489,26.90907675,26.63236109,36.80943953,32.93038232
ROCK1P1,39.24676914,25.30442638,30.4830743,27.7945772,40.57912506,69.28057375
SOS1-IT1,8.203470701,32.89964208,36.65487202,52.34361433,30.57097014,88.31462221
GHRLOS,45.46013785,25.68811759,36.87361921,27.49638514,76.34023617,32.60698402
PRR34-AS1,67.55258934,67.09459279,35.61299517,33.6763211,29.80708042,4.119298731
STKLD1,12.18743839,32.80625221,48.24792437,50.0837862,29.43345881,36.44195545
SNX18P3,198.0057943,44.33676075,14.71365975,107.0879426,24.9068602,21.79719028
CABP1,1.963091197,55.55869,146.5752621,19.93610398,23.01729227,46.21981425
RPL15P3,46.84854379,80.82825233,26.95806441,22.21969521,38.53127141,30.69703004
HSPA1L,83.2579838,12.76476769,25.4006065,37.28580688,31.92680182,67.3652211
CRPPA,44.02560458,237.2505095,25.08273233,9.726593147,137.5670807,0.636719967
TTC34,17.24354232,35.38568804,57.08748641,22.6257353,33.69594228,116.547707
INHA,32.00462512,33.43065101,55.67593386,23.16023123,35.63462382,81.49443652
AP001160.3,23.62307195,32.6554693,36.31455063,40.76890421,30.8751307,51.57337896
LINC01881,239.6882307,36.47984461,23.8109804,18.67575394,32.44747771,37.02629127
AC015922.3,32.70897287,33.60463013,35.29090019,2.955808714,73.83508395,72.45615615
L1CAM,3.162754017,123.2775734,41.82613498,27.04237047,13.03975633,571.1497008
BDNF,1.573683384,452.0981943,25.75761973,6.547641818,104.899721,43.10448568
SLC9A4,0.397267658,190.7625031,68.43611103,415.9859823,0.342066618,0.318308504
AC006504.7,30.30621597,38.47194907,22.11097181,21.90546949,59.42311677,40.53632001
DTNA,0.763760819,5.774018093,43.69517086,180.90261,25.07029365,1383.736158
ERICH5,39.37396327,0.371557809,29.34965223,4.727779352,41.26934202,77.82190147
AC011497.2,36.17667105,30.84120208,34.06685661,34.65106557,52.88166628,32.5733117
HCG27,24.77524325,38.88789761,54.21852663,69.94123708,29.64268707,21.22396067
ARMC4,1.584974489,0,65.80902037,2.651297083,74.04885825,113.6923776
MRPS31P4,36.61976802,50.73430873,31.75885559,43.86295659,21.43979754,29.10101548
SLC25A48,1.161028477,1.328517936,359.1003879,63.87537244,1949.491007,4.437916113
ZNF385D,1.161028477,0.930097045,1115.060057,62.85625704,3389.685984,5.392532748
AP001029.1,15.66642768,39.66808065,69.22138093,27.18863548,58.72953322,28.57040227
LYL1,5.090974574,144.2211383,63.09850704,3.534227187,104.7350603,0.945363683
CCDC183,16.49173749,65.21514368,47.91604462,22.29981084,27.38560516,40.6104018
NTF4,11.40795788,104.8691619,7.439265014,66.71284864,39.45678956,28.5264474
PSG5,1610.805555,0,0.324908868,65.98124973,829.0113145,1.910056943
EPB41L3,1.145641229,1.424705774,907.473828,61.82110799,3056.979432,6.020205681
AL049796.1,38.78108996,4.67494326,41.96091871,13.32401456,35.18795502,32.59721627
AC092944.1,37.35651804,15.23482213,30.97639958,36.7368963,29.11231741,59.84055895
IGSF11,492.7864429,0.310032348,2065.324315,51.97935565,15.72594842,6.65682269
PIEZO2,8.593210956,2.772287496,52.9706927,750.7771962,14.72796085,1433.787978
AL139384.2,1.947703949,7.864715432,25.72685849,62.97079026,41.94618819,86.59235942
PDE5A,1.183943129,16.9080348,50.68513891,7.420126573,201.6198845,560.8572983
SLC2A4,17.41656576,62.21841441,23.79985252,177.73312,4.358619121,43.72136128
DRD4,23.19846105,42.14266043,29.44829597,83.70861182,20.40116289,38.06675845
PTPN6,2.761390215,1019.238608,46.50260815,31.44150946,36.0355217,20.91022716
PPP1R14A,6818.987567,30.28506789,105.228702,4.727779352,37.16969033,3.487359679
LINC00847,257.2894435,0,130.390928,21.07492263,46.24142999,0.627055179
MSH5-SAPCD1,16.04830809,68.71042286,35.8554689,42.29793842,15.03272309,31.37821967
AL121753.2,57.91292316,34.70996812,32.52180589,32.01830892,39.80614325,18.70586925
MPZL3,56.09584461,36.3398502,16.97823706,12.68078285,30.85300214,239.9923798
EPCAM,28.07467903,25.90648744,39.09336587,19.37542094,77.79855457,21606.87345
RPS20P22,30.94377998,36.13948399,143.0754495,81.90538789,2.669812922,18.65307327
AC016394.1,33.47716228,57.52980162,46.83944098,21.89215174,27.49297226,33.60108348
CRH,52.17162243,14.89012741,1613.082541,13.08593518,1037.369467,4.447272024
AC092171.5,21.48319361,24.24588417,84.27254819,71.45808055,40.46266587,26.58811681
Z68871.1,50.87081338,37.45933372,33.7992494,33.09790263,32.62731422,33.22478625
TYMP,15.29617081,50.15083547,849.6560302,16.8618454,259.6113335,14.53367158
CDS1,46.48171819,194.2334073,13.77103751,5.634838186,20.51942711,736.799945
GRM4,583.2160232,8.420849622,6.398922742,32.44184518,84.77089637,34.55133104
AC004967.1,87.40235405,44.52287327,23.05775106,23.35151568,43.57676479,13.59797268
FZD9,34.61084752,105.9635097,32.29694771,1.790876693,59.00978409,4.442697028
SP5,10.17065804,4.260923777,775.1808874,56.69883079,1141.728542,10.12953075
PCDHGB3,4.357988252,131.4657995,46.38733014,20.42521486,59.82702304,11.39798385
AL590652.1,11.00316282,36.49996855,30.307687,28.77490998,41.69448393,67.8050087
AC009549.1,54.84625634,0,24.1777784,42.62422851,176.4555706,1.587070483
FAR2,0.40103136,4.004617592,159.2322767,39.27310793,66.04911325,27.51810816
TSC22D1-AS1,27.0860091,9.278156716,39.68789975,48.05968718,99.13978587,18.71075312
AC068205.2,25.84428068,37.27428135,27.65252134,34.36582563,62.18723643,32.29345643
AL512353.1,22.35809643,36.06881433,30.80516928,35.79186887,45.80623609,20.59109499
CLDN4,19.54301707,42.16653431,29.12620099,123.9934623,10.00755325,37.39302668
CCNJL,2.742239265,13.39263168,53.12363276,260.0385729,4.989068806,637.7971441
RNF165,1.161028477,38.55388321,333.5256882,27.78831028,0.659263647,296.5572447
AL354714.2,6.68757261,13.56940877,58.05303286,52.69042949,13.08100508,90.26405903
TMEM86A,31.03610347,45.494956,16.69521732,62.54915588,24.74400452,35.14034482
AC246817.1,115.5089462,5.789616686,37.3842472,25.39018584,43.23409649,28.77802902
AP003119.3,6.680045206,44.1766424,84.80782642,105.4901169,15.83786157,21.87533226
HOOK1,3.158657874,6.432210362,56.79266409,9.180764108,444.917272,1833.137529
AL592148.3,9.83870308,21.40186687,60.13886193,48.06219395,39.55172186,26.2495521
ANKRD29,474.0480448,43.34167305,32.41289415,19.87129075,24.69366367,33.32611209
AC097359.2,206.4806682,41.956155,13.19668403,10.39520697,29.81282981,35.81937231
AC010186.3,22.75569653,23.10974191,36.83448015,47.88107198,40.30712116,28.77221851
CORO2A,234.1060372,432.642029,37.65124354,27.89396452,17.42658774,21.55224284
SYN1,6.275250145,25.92748028,39.56437156,73.98024317,94.28596212,19.66130956
CATSPERE,11.69817968,5.100227233,109.4633324,15.41543359,248.624822,50.07421821
MAST4,5.15285601,1.823126665,371.8820271,58.23883248,1282.771314,6.975028235
SPRY3,34.99649163,26.64074361,30.21265321,303.8099665,69.12376844,4.119092813
AL035530.2,21.96492492,35.63813611,44.39109855,29.56294418,62.90379367,25.67663137
CAMK2N1,13940.80222,329.815802,27.85310593,19.7335692,37.24944682,21.26364942
FAM86FP,71.68909974,53.95720715,29.61450937,33.66263772,31.43551767,24.68720986
AL662844.4,6.221228554,37.90561053,28.6035214,41.08673359,20.15128756,36.44591269
PI15,6.110086553,4.250719434,55.3742683,9.6657492,533.9743228,18295.90853
RSPH9,54.96035589,2.160022095,64.07176288,10.05612126,127.7117294,0.631836094
ULBP1,55.77714097,4.418637076,65.91927523,9.214606926,97.86460359,9.197892054
KLK10,22.81314938,1082.324592,152.1365088,3.881042341,0.675642814,42.13346712
AL136116.3,24.37144552,12.86875483,45.60273493,31.05724783,33.83847441,48.4816461
AC009126.1,22.40768944,22.86123502,34.41549201,30.46102019,38.95977991,152.8297184
HLA-DMB,5.10259812,19.33996167,45.431377,162.1285867,104.2759329,6.656410853
CRISPLD2,3.147034327,7.033211272,98.34495324,1712.119388,41.58593738,23.17257381
PCDHGA9,29.27238163,14.56536538,230.376519,151.1891787,10.47396781,35.46728852
AC012676.1,36.21120925,28.52299069,15.76941455,27.17098281,42.8938349,38.02362726
AC010538.1,19.64286796,15.15423289,29.55580077,35.15135306,53.86481235,39.60165071
SLFNL1-AS1,193.9024578,32.33263632,30.82333188,30.40069836,39.76034844,32.3270258
HOXC10,0.397267658,19.52453805,45.13454313,199.294573,69.35940396,0.318411463
NOL4,3.559689234,0,44.11786358,20.49509428,185.8260127,90.11430628
SATB2-AS1,45.83925188,9.971011363,58.17198464,7.428587278,122.0091117,18.72000608
AC040977.1,31.82997391,29.79431727,43.39111083,26.6521549,36.75816267,32.66548755
RASGEF1C,1.183943129,28.50979715,35.84018401,87.93582081,11.34640408,43.09337947
PPP1R12A-AS1,12.96658646,151.3978091,24.42862996,15.71435692,39.90501993,43.73580698
SMG1P2,32.92192599,31.38847682,26.91201827,37.26778858,42.93902803,15.85003679
RASA4,3.891644195,12.99960504,264.3989006,60.10091571,51.22261005,3.159283427
PTN,20.14947414,10.86885108,23528.92185,20660.82955,40.66616862,23.46687478
DPP6,1.955563794,94.33980251,2.562881936,61.42151384,2.673757296,2461.811424
MIR570,44.1015435,20.26225942,47.2886103,34.24915127,29.80099669,11.40795751
CFAP58,112.5023573,21.78122397,41.98617357,24.63886685,39.28092131,2.527653251
AC008870.2,30.22894729,37.06611584,38.67128402,22.85086256,33.68624851,27.90468794
SLC25A18,2.742239265,55.72948868,3202.352053,2505.715257,8.138332757,7.934425785
SGSM1,11.79017073,65.58524842,37.11321524,26.70255349,41.56227114,8.860974686
SORD2P,23.88561807,124.2355937,33.99420624,46.0984995,26.49224367,29.77587981
RUNX3,956.3488516,1.65761407,343.6436477,7.144600716,56.5955959,4.761005532
AP006621.2,9.827079533,26.71979672,36.99365884,17.49029684,42.95718832,40.30674491
CATSPER2P1,32.69801421,48.34590368,32.09214229,22.26361775,31.54957017,28.23286715
EDA,8.253728591,133.5945309,51.24836451,25.47588977,38.0579041,3.805874101
COLEC12,5266.300621,2.250815684,326.3063859,14.5634739,6.690911473,48.96861332
LINC00482,80.17050382,280.8570843,25.04205869,21.4232003,38.45151492,6.670959516
LINC01137,205.8056085,29.41842536,22.78317296,34.05499443,106.2925659,8.556803008
CCDC15-DT,20.05895413,38.42515329,31.77855277,35.72131083,23.57135206,31.676169
ATP1A1-AS1,29.61186399,19.08413147,33.82438288,25.42528204,65.46659772,46.9341614
AL050309.1,7.837309982,28.91842238,38.2737886,21.86802301,34.49927574,37.67683919
Z95331.1,32.92192599,80.57629069,30.49279525,44.46234853,16.39644351,26.5447797
MINDY4,40.5158408,28.61618933,34.7863832,19.84914666,45.22552558,11.06492076
AC006449.6,3.093345177,56.53471392,41.2153925,22.16282056,17.8405221,47.81218044
BNC2,680.2037583,0.310032348,1.908907197,47.27565238,16.10137505,56.51250208
AP001505.1,62.14028602,26.48736442,36.83032314,26.00281276,13.05553382,48.45763856
ARL17A,18.38165615,28.36421725,44.41898209,72.17333282,34.17418996,29.12949505
ANKRD23,25.09280829,23.35237856,31.89584233,57.55358011,40.41901041,31.38217691
MIR9-3HG,15.25753647,2.691698249,42.77346127,348.7528613,20.41600439,86.26551867
GPR75,20.06271783,29.24058813,29.29375751,40.76206252,33.86728838,85.89765072
AP001453.2,170.3211879,46.66335559,18.95000986,6.197588635,35.90604994,27.23866473
PDIA2,20.43673839,2712.248832,42.58774216,67.83150785,11.34640408,19.04340437
GUCA1B,54.98570447,33.21593759,95.38224523,23.14132518,29.80828377,27.54730844
GBP3,18.02302283,3.338626028,52.83236284,44.99286615,342.7164452,3.487462638
EEF1A1P19,42.43243781,29.60733584,30.51095784,37.48769316,32.48992981,27.20488944
RPL13AP25,36.70866025,41.37614693,24.74938182,18.33416146,31.27088087,31.66722493
SELPLG,24.73727379,1.390043396,17.13888651,38.19051544,42.2367106,45.93528102
SMOC1,4.75525591,2.657035871,55.28901928,166.3297741,366.223527,7.630871861
C8orf88,2.356595154,0.930097045,733.9754586,199.3656757,50.838693,12.05320972
AC012123.1,0,0.371557809,62.26211029,0.590117208,229.8809104,539.8453806
PDCD4-AS1,21.08592595,19.83803559,41.70993951,12.43946544,60.24975824,286.2369223
SP140L,685.0055808,0.310032348,48.47939785,14.29766214,65.65884513,8.233713589
KLHL35,18.50851784,1.363180314,24.13448233,316.2703662,38.63803683,91.23872595
AL450384.2,18.01139928,42.05995089,49.79706827,20.37518189,35.7692672,26.98770086
SNHG9,39.48477283,32.23317453,41.75268854,30.48603667,19.4128691,30.11860768
FOXO6,11.39323551,87.37264204,32.0768574,30.59461595,25.73350167,76.56008254
MYT1,0.794535316,123.7537025,46.42646921,20.17381773,3.036749128,42.4906407
BATF2,1034.992201,14.55997113,47.09029253,113.1455979,15.40420534,12.06359522
PATL2,60.42778496,12.65731536,22.59659396,39.89179264,46.84366738,8.541945468
AL133370.1,0.397267658,42.94584844,95.82847928,19.51403024,653.9737018,0.313527589
TEX45,39.67514373,93.74400461,25.18045237,37.21856061,10.71140835,14.57639093
AL357075.4,41.21838506,94.32901401,21.16841339,20.69823395,15.02938039,72.84648725
ALS2CL,368.6766895,320.8486903,23.85085173,31.28714937,31.04250853,14.9196336
CLDN3,31.52502974,0,30.77722192,1.486365061,50.52269932,572.0812153
AC141557.1,13.44422162,19.73491737,49.20033138,64.54896968,11.33791366,42.55330739
NPIPA5,33.38827004,38.01633682,70.48194115,7.976035332,26.40399676,28.86387957
PLA2G4A,1.546672589,178.6800863,60.61604243,1.197155825,79.29845606,0
AC069499.1,15.31598665,25.71844587,49.51833318,38.38629129,21.75819792,36.41805087
AC138649.1,3.112496128,0,559.1381419,9.186874536,1620.994172,52.93400791
SP2-AS1,50.28889874,23.98370774,20.23141892,2.961031389,47.5126248,38.0344246
AC005674.2,91.92366798,10.67060516,33.13951926,37.56906218,27.403522,28.86948415
GDF7,12.58503849,49.3966466,218.2056184,111.5085381,3.028258707,1.885946451
GPR4,5459.131141,21.23048403,92.52864667,40.72563017,12.37594663,3.482681723
C2orf88,19.28799835,0.708453239,15.71211289,60.21662858,42.58726764,92.19935901
ZFHX4,1.176415726,59.01351964,3322.797465,182.5891686,2.052399706,2.850845629
SARNP,40.25262979,36.11281215,30.78284969,30.97102176,30.87238968,28.82126317
ZNF727,0,0.310032348,59.11454306,2.664980462,171.8476778,313.7639745
AL357079.1,35.96158201,26.54542468,53.02236659,29.37834494,25.69499393,32.34250109
AL512408.1,18.88663455,18.01731397,42.77211815,11.23510229,75.10721476,56.72034652
DUSP2,3.987731389,4.383974697,20.14898378,86.67206722,42.14237997,41.48831788
MAT1A,48.9442206,10.56767817,7.995455902,45.17208622,16.41736873,105.932021
NXPH3,6.683808908,29.79344836,31.73721068,77.07494405,19.19635377,42.72715886
UNC5CL,12.5806099,707.6775596,48.93553805,179.4028219,6.690911473,10.15395012
AC020915.1,26.21110628,36.88558881,28.0278248,33.4881182,21.70845874,37.05435901
AL121749.2,0.397267658,80.10468693,547.8698234,17.12979831,7.053903306,44.35787533
AL355001.2,25.84118186,30.6609598,51.04221596,45.92883702,28.49824689,30.7691556
KBTBD8,47.21813577,27.90446213,10.89865924,34.22773845,15.74232759,33.52448589
GRIK5,27.98072776,33.38039004,1329.977496,24.91204243,22.07479327,35.19293488
SHISAL2B,1.161028477,0,30.99657998,30.32705879,639.2994915,343.9847317
SATL1,8.249632447,11.08808984,62.77801045,25.51260499,36.06828004,35.80035161
UGT8,0.40103136,700.4352471,107.0718659,49.52845221,11.78400468,1.263775146
FOXQ1,8.61645805,5.889269718,1084.97081,46.66736038,1865.850947,14.60122214
PTPRR,1.928552998,0.708453239,643.0874474,54.89183768,3519.091667,6.328849397
AL512625.1,83.1517441,209.0253347,23.82632912,21.00237995,30.79323486,30.41768957
AC025181.2,145.0129581,25.09645211,18.65586223,41.36748212,16.4728573,36.09465258
PRKCZ-AS1,9.021253111,18.48939372,41.48789521,35.83218774,25.34958462,82.01559086
POU4F1,3.586700029,55.19974158,2104.794465,54.49556433,2.335635051,6.656204935
PROM2,19.57722282,23.74386906,41.82955973,55.72003427,8.388208093,37.37744842
ZNF503-AS2,1.145641229,24.64083986,41.75690936,36.46372072,3.032203081,384.6386765
AL161908.1,64.53518308,18.60031124,41.26639796,19.80647751,122.5846745,12.04966431
AC106782.2,25.15435729,85.51572191,28.70405532,28.71531942,42.29340253,32.34311884
PSME2P2,64.73341383,27.9824551,33.0069448,20.70147198,36.20292343,18.66751897
PLIN4,462.7113681,1099.99482,17.4519928,43.52731805,11.05741934,4.766095324
AC006504.1,31.96126418,15.80116067,11.84818854,31.52008883,67.6742078,29.41454307
AC018755.3,17.31295116,61.88498418,31.48005668,22.56201895,31.81883304,29.44790651
CTXND1,9.399037378,3.186306979,8909.292549,15244.23155,31.11043189,29.70313649
AC245060.4,31.77628476,23.83032855,28.95209299,31.97600539,32.80833019,16.49631858
YBX1P1,33.38860248,31.40754061,28.92005244,23.67655238,29.14841845,31.68727522
AC005609.5,27.1475581,33.37846098,17.37438935,9.198938901,59.84036993,44.05329181
AC104452.1,15.66609524,44.24096583,24.85829356,35.66701668,83.76379281,8.890072011
AL022322.1,34.97257965,24.94693103,25.55000043,20.22531322,52.82042831,37.74865587
ADGRE2,1.565823539,30.02529651,40.42730872,4.432094056,30.47603783,556.1987512
SIRT4,18.52390509,32.5880736,27.90337289,39.67651487,34.81767611,10.12495575
AC002310.1,19.63910426,58.75385643,25.64020253,39.63979965,9.042324018,34.81185673
FP565260.6,58.2229608,15.18350102,31.0839682,29.3372948,26.17384329,40.19482765
AC008752.3,8.253396149,15.56825237,29.60331766,36.17738388,43.41390911,30.74108786
NELL2,4.365848097,2312.894462,26.060209,19.42294714,34.27941771,4266.375669
P2RX6,6.645507007,549.5046705,39.48884973,20.82190649,352.3934498,4.100072113
AL133243.2,25.66276695,25.52741509,30.75758857,29.54999206,39.51836185,32.59305311
PCAT6,37.47175618,29.91890433,30.36204714,24.0076995,42.91629779,23.14866924
AC073861.1,40.50078599,58.8407919,30.85543624,11.52070787,29.41193193,25.62259988
CD8A,13.35256301,9.185434071,16.95163282,43.67726046,43.25228068,129.6011238
AC005332.3,31.13152579,29.06727624,79.65967914,44.64958092,26.42218095,28.24679805
LINC00869,44.03279954,0.33689543,16.12924166,10.65866846,51.6007777,89.95988735
SMG1P1,48.55561895,30.5857648,29.52932417,94.29886339,28.76570475,22.439103
MAPK13,20.8110914,29.33196587,45.66969372,82.74945262,17.38259796,30.76488948
SLC22A4,33.47339857,10.42556346,12.82291514,54.09388025,336.6441934,26.60245955
AP000487.1,39.24367032,28.86229117,31.17056034,26.0636567,24.37312394,46.89051541
AP000766.1,35.04298581,17.73173966,24.95687349,39.4014374,22.42080426,69.59867634
SLC2A10,1.191802975,2.312341144,720.9915788,56.1833974,1322.997094,3.796415231
COLEC11,22.00732296,91.54305698,1.277252055,37.85252662,1.680917452,59.85675496
EGLN3,0.397267658,1.761601205,53.84268237,110.4041671,6.015268659,72.4545088
HCG25,32.86856928,45.45711318,18.65023447,21.32903566,34.11261766,26.90071777
AC145285.6,29.39267881,26.0596754,19.23155884,30.14642884,38.13371621,52.02211063
C11orf98,28.41972858,33.59635484,26.60520818,31.09307529,22.02050805,49.74645083
AL356273.3,119.6528083,9.422676469,39.2708348,20.12556027,41.35301899,6.642068109
TAFA2,8.979187509,22.76158199,18.38825502,46.33524274,36.58169275,868.7659069
NPIPB3,47.40474298,21.98573305,24.76466671,37.35981208,19.46320995,34.49874098
STX11,4749.912989,16.10579877,4.123153728,45.12852932,3.015823913,43.13826096
ZNF793-AS1,25.22686494,12.64711102,33.99554936,19.19458185,66.57493686,44.36815787
RIC3,71.55600599,1.328517936,49.05295525,10.10202844,7.32864823,543.7425156
TENT5A,23.53417971,2.691698249,66.63966796,397.8474417,35.53182666,2.527447333
TSPY26P,5.515253027,9.139507203,349.1615408,44.78317668,437.8584644,14.2634811
LINC02525,83.40776014,35.5776708,23.4329907,19.01609303,1.338850834,102.2213416
EMBP1,33.01491436,1.080011048,25.94547804,18.88521317,57.37131874,53.53340719
RAB4B,20.45965305,23.39917433,152.0645969,645.4106887,35.40961807,21.89414704
RPL10AP6,35.85700452,47.31855865,24.06880284,16.0293139,32.51419772,26.27520697
HS3ST3B1,5.496102077,4.081741645,45.43498695,13.34093597,454.8235419,96.15301787
VSIR,242.4226101,4.19699327,54.97952294,0.581656503,54.3012096,4.437813154
AC138392.1,20.0445642,32.12032795,31.17753123,27.4904312,37.86050897,21.21408997
BMS1P4,23.17521396,53.56504941,29.01636553,29.92777764,14.08627972,29.481167
LINC02643,93.00273561,245.2440631,6.760092977,28.71009674,1.6854635,29.75778574
AC006978.1,34.35926006,6.482471332,24.10225033,107.3622889,22.43323906,45.95856784
AC027307.3,25.50955934,65.58149848,32.85522022,18.83408331,20.82753205,46.3119901
CHRNB2,26.21586731,2.806949874,23.18763927,32.12028576,49.27483642,44.06835527
TMEM151A,321.0405762,27.81501344,28.52242939,13.94275191,85.09504614,29.81361233
TAPT1-AS1,27.19028858,21.31646753,26.75185205,34.01827921,31.13924586,52.24968472
AC091825.1,21.16252975,37.21622108,29.78855355,38.78763083,28.49430252,11.08954605
KCTD19,11.78231089,161.2699533,104.3844107,0.896247854,31.28750349,26.9921729
AL662884.3,28.25489743,53.40887225,29.99249908,38.55064834,21.37942859,23.77032575
DRC3,23.65694526,11.93519259,61.37685353,34.58139529,49.93133514,18.03141676
AL022068.1,24.30580038,13.04553191,78.15456356,7.707716795,33.82998399,65.34208131
MTMR8,18.42471907,53.13937252,34.95908425,41.1625143,23.14284356,20.25438354
DLL4,1.947703949,352.9702341,60.69859896,23.45988582,5.346912917,34.53585575
DLG5-AS1,11.82880507,27.40725712,34.31067346,32.24792759,30.56762744,23.10409662
MAGI2,5.129276474,6.164639688,302.6552589,51.22981217,6.723669808,88.70752729
AL359878.1,18.40490324,28.02925087,17.68810651,29.87826679,30.71742275,40.53693777
AC005839.1,30.53832004,42.37104339,27.3359903,25.0534504,31.06677644,18.98582748
RND3,8.535758105,0,49.33107948,238.2027045,55.46933992,0.318308504
AC011445.1,15.3118905,33.26879485,31.76595412,26.067626,19.74704697,35.16872143
