,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
COL22A1,0.449779478,0.01950864,0.262102473,1.180285865,0.834578712,0.552892797
COL23A1,0.253206067,1.461548149,0.348739855,0.416715781,0.030282779,0.412603667
COL24A1,0.310396028,0.332266264,0.302816892,0.17341677,1.484700531,0.365804577
COL28A1,0.691120749,0.360185673,0.557811939,0.154122753,0.590186634,1.17305448
COL3A1,0.415226094,0.725938809,0.87203682,1.096616509,0.026613982,0.059519043
COL5A1,1.289739247,0.786475109,0.342789048,0.396266445,0.157771234,0.292015508
COL5A2,0.089873623,1.086100914,0.691998235,0.745455733,0.470694223,0.47207557
COL5A3,0.153842272,0.280171762,1.322962263,0.56879444,0.213192517,0.667304797
COL6A4P2,0.665866875,0.150299737,0.214260108,1.273149312,0.661481224,0.310361058
COL7A1,1.419535363,0.259558788,0.412667697,0.487235875,0.137080371,0.397153375
COL8A2,0.345044659,0.474323879,0.624698833,1.19028766,0.597725956,0.397891999
COL9A1,0.32932295,0.932680945,0.266226514,0.503609809,0.403471882,1.095915307
COL9A2,0.631141177,0.448367115,1.186437517,0.561669792,0.30857214,0.498969647
COL9A3,1.432938629,0.507252886,0.146443686,0.394157657,0.036692454,0.421776854
COLGALT1,0.596580054,0.16523424,0.020163012,0.587578831,0.061461653,1.390691766
COMMD1,0.657266703,0.223829779,1.139957624,0.64401326,0.603319872,0.326061417
COMMD10,0.005052092,0.603024415,1.368816125,0.505736453,0.395645674,0.130538325
COMMD2,0.404744554,0.648255178,0.509592957,0.086684649,0.584094689,1.214186114
COMMD3,0.74741022,0.598258067,0.111184044,0.638453895,1.114627686,0.296229251
COMMD4,0.157549164,0.414844872,0.090558976,0.735608232,1.22215129,0.653279791
COMMD8,1.130783964,0.680120622,0.174264326,0.067897034,0.884861179,0.327830543
COMTD1,1.171384481,0.829481547,0.07825975,0.087958409,0.684486318,0.352282043
COPS3,0.551755596,0.401377479,0.48413863,0.208722364,0.463718574,1.306957686
COPS4,0.377536783,1.202337845,0.999284877,0.070580417,0.238454422,0.134551024
COPS5,0.769373684,0.077938113,0.53965863,0.402819029,0.259883361,1.24403476
COPS6,0.370802483,0.047798189,1.020400524,0.710108831,0.4101256,0.901783083
COPS7B,0.86875053,0.216981008,1.191293526,0.124384658,0.008056771,0.655851892
COQ10B,0.406718397,0.591821716,0.806098915,0.153854026,0.379820709,1.154670332
COQ2,0.719424104,0.367050132,0.208786994,0.167354105,1.358198456,0.313157107
COQ3,0.402549336,0.72363292,0.392799675,0.288883412,1.096327831,0.735728328
COQ5,1.087397883,0.006985452,0.550757256,0.939687558,0.531952099,0.121919717
CORIN,0.445650913,1.469268832,0.093492186,0.39867744,0.251443127,0.280005166
CORO1A,0.339796306,0.621173144,0.297103274,0.501810233,1.328101891,0.247811546
CORO1C,0.663701249,0.480274097,0.103394269,1.323969952,0.376666462,0.300066124
CORO2A,0.226140595,0.380491902,1.01343493,0.787422358,0.676572786,0.604911521
CORO6,0.507594932,0.7218917,0.028781086,1.027415016,0.74570093,0.52479194
CORO7,1.078563339,0.430312342,0.365395785,0.886349007,0.027622239,0.631116035
COX16,0.525764162,0.091821212,1.431615678,0.350756831,0.322100337,0.32481556
COX17,0.567340346,0.728124436,0.403475293,1.219082161,0.073284794,0.400377466
COX5B,0.476252374,0.115685399,0.560519876,0.17440509,0.576159182,1.322840943
COX6A1,0.33925219,0.324263635,0.566315837,0.428711634,1.351132777,0.341116752
COX6A2,0.640080782,0.207823102,0.403640584,1.132245337,0.17186165,0.859843687
COX6B1,0.465194651,0.210965653,0.667506,1.348637122,0.371951912,0.054950212
COX6C,1.270482629,0.511692458,0.075223315,0.249102665,0.802738475,0.280377675
COX7A1,0.748573634,0.040794939,0.785668905,0.465692915,1.123120557,0.095365873
COX7A2L,0.190186948,0.003502527,0.590778213,0.074877811,1.406048803,0.546703304
COX7B2,0.74197618,0.254730791,0.306484579,0.179070726,0.44496013,1.314253248
COX7C,0.460158307,0.888743144,0.022451998,0.724901249,1.065242797,0.06579129
COX8A,0.307288522,0.197790141,0.454740145,0.559732282,1.183149577,0.783063051
CP110,0.019673264,0.667067074,0.558848282,0.369286912,0.812973066,1.054367922
CPA1,0.685764523,0.473641561,0.384797524,0.776091271,1.060063049,0.312948708
CPA3,0.012583747,1.294886507,0.074751166,0.727987237,0.172063125,0.651627483
CPA6,0.282374906,0.570236835,0.378291606,0.527382035,1.263031308,0.495254073
CPAMD8,0.788406654,1.061623209,0.339401405,0.400862632,0.749802221,0.282754739
CPB1,0.011191375,0.009701217,0.92025995,0.061449594,1.307826551,0.324626849
CPD,0.685010033,0.860549284,0.050284408,0.407713094,1.023483622,0.490515686
CPE,0.162633695,0.479651156,1.275939272,0.240509952,0.850726949,0.023437424
CPEB1,0.271693223,0.325553459,0.437077948,1.092532266,0.656384135,0.819365844
CPED1,0.600455724,0.735438909,1.019844001,0.371880685,0.01706067,0.765885831
CPLX2,0.573393524,0.031066727,0.08056918,1.233926314,0.86281976,0.251789423
CPLX3,0.231663505,0.358763996,0.817660019,0.50615857,1.247764768,0.05104667
CPLX4,0.692259978,0.856783603,0.270855321,0.164227875,0.048237694,1.162198078
CPM,0.026097169,0.275098004,0.336272558,1.194061487,0.999311844,0.229827028
CPN1,9.13305E-05,0.653326076,1.419735565,0.206203475,0.169026688,0.391270657
CPN2,0.923775892,0.496306863,1.056965891,0.612436353,0.184580533,0.201641043
CPNE2,0.272219163,1.057438934,0.52544274,0.889682572,0.406214507,0.491681722
CPNE4,1.243306783,0.952535146,0.149625341,0.284673447,0.143475174,0.299198705
CPNE5,1.401585518,0.106833741,0.619265951,0.386639271,0.096527801,0.385374355
CPNE8,0.235851315,0.196757974,0.303543976,1.168443709,0.926607081,0.506287264
CPNE9,0.38872777,1.00918874,0.469475044,0.549512702,0.868334629,0.469807853
CPQ,0.331578346,1.038455576,0.679367781,0.266523262,0.524746116,0.818778827
CPSF1,0.391531245,0.314992555,0.146205165,0.272653792,0.57636626,1.409338687
CPSF4L,0.625076229,0.609175285,0.584547392,1.159874659,0.464501099,0.045669439
CPSF6,0.911127514,0.21562472,1.19272249,0.382367365,0.385017397,0.270165065
CPT2,0.62384645,0.505670104,0.595845487,0.344519285,1.201474835,0.323284484
CPXM1,0.873120804,1.029122203,0.090702719,0.741660421,0.534232565,0.039276263
CPXM2,0.637998947,0.258162073,1.390702413,0.508686705,0.001552418,0.012592894
CR1L,0.280534989,0.93662912,0.047815904,0.298901775,1.242120954,0.276042717
CRABP1,0.577897011,0.258738486,0.685131007,0.87742249,1.013029443,0.015897537
CRADD,1.187998883,0.62250755,0.491276542,0.54118191,0.513321698,0.264726284
CRAMP1L,1.116209219,0.891999282,0.604333496,0.200294939,0.130051397,0.450367099
CRAT37,0.549598619,0.798679205,1.040694968,0.274450164,0.207583757,0.724747974
CRAT8,1.181164108,0.454411144,0.426733503,0.211368532,0.850459308,0.339071315
CRB1,0.107551943,0.647525703,0.521808836,1.163290332,0.763180878,0.166840644
CRB2,0.552806002,0.796656743,0.350051046,0.543044316,0.012431531,1.144037944
CRCT1,1.059615252,0.811170234,0.030695626,0.26743288,0.662096891,0.612413403
CREB3L1,0.176275148,0.631796789,0.275167017,1.061544183,0.983356146,0.258542661
CREB3L3,0.656099424,0.709591861,0.558977214,0.157800633,1.126304786,0.356034502
CREB5,0.452430045,0.780556166,0.246995579,0.192011482,0.036234227,1.324204534
CREG1,0.592102078,1.270378994,0.365229709,0.412526023,0.102574884,0.622998347
CREG2,1.071596396,0.71051671,0.379505523,0.557562843,0.105061536,0.739983204
CRH,0.718978802,1.026111338,0.250283508,0.73392924,0.401620556,0.578133752
CRHBP,0.096254399,1.099210558,0.926351432,0.180328956,0.577748528,0.4740243
CRHR2,0.250910257,1.34680328,0.224439397,0.577566887,0.609159172,0.186548081
CRIM1,0.382386308,0.442066812,0.369135536,0.112114297,0.160709692,1.466412646
CRIP1,0.904305606,1.243956461,0.39941355,0.1942647,0.31666528,0.062637885
CRIP2,0.33576754,0.851901757,1.323370048,0.001746388,0.251241938,0.117287575
CRIP3,1.210689574,0.425010231,0.631731247,0.210577074,0.564613488,0.50798451
CRIPAK,0.048194502,0.744539068,0.276683689,0.582237508,1.28783631,0.189548921
CRISPLD1,1.193869602,0.500396562,0.645839663,0.532465647,0.538345353,0.022384499
CRKL,0.061636443,0.37429276,0.813494622,0.545746717,1.123645438,0.548252218
CRLF3,0.576108394,0.534152862,0.614050805,0.245949025,1.045884402,0.719738153
CRLS1,0.296988609,0.336997959,0.261288642,1.481689766,0.414202065,0.17221249
CRMP1,0.058684134,0.778865224,0.664938296,1.016844493,0.48223581,0.589851477
CRNN,0.637212038,0.137745277,0.404986877,1.350088573,0.501748419,0.056113484
CROCC,0.39717826,0.60725803,0.845717617,1.021446799,0.499964432,0.362763695
CROCCL1,0.381117169,0.722209652,1.191800998,0.210428092,0.644672653,0.345770384
CROCCL2,0.312653394,0.452844263,1.39665435,0.642450049,0.019742541,0.008449185
CRP,0.092881059,0.987186744,1.036772199,0.565982185,0.217622921,0.490825778
CRTAC1,0.078930887,1.420165813,0.465717468,0.44187565,0.463800224,0.127703359
CRTAP,0.780640353,0.497031941,1.313831167,0.246462468,0.080487348,0.129816247
CRTC2,0.615046754,0.344452107,0.682632097,0.128984828,0.641951989,1.129163797
CRX,0.065638288,0.84379,0.086577141,0.619966067,1.163542533,0.452428963
CRY1,1.126791562,0.576039804,0.413034435,0.090501002,0.310474707,0.888821223
CRYAA,0.480929163,1.246636404,0.71228652,0.097767989,0.448423254,0.404075985
CRYBB2,0.111173849,0.2687286,0.132776033,1.443065548,0.308326895,0.622060171
CRYGB,0.333369507,1.256373695,0.23966032,0.174461897,0.273056459,0.902564527
CRYGC,0.404240125,0.205615391,0.007595835,0.495312324,1.446910368,0.349338363
CRYGD,0.157108857,1.032278113,0.617753647,0.27420108,0.433574032,0.965190721
CRYGN,1.307346966,0.186995157,0.051626055,0.295054042,0.784246493,0.466667643
CRYGS,0.533901501,1.226658715,0.894141129,0.187476835,0.138290432,0.152197513
CRYL1,0.715519219,0.504632648,1.328050839,0.23437311,0.277953476,0.064318607
CSE1L,0.783262677,0.470408945,0.396799326,0.606955496,0.38508516,1.07598625
CSF1R,0.601899023,1.180892665,0.840833046,0.392571863,0.207173102,0.076440643
CSF2RB,1.002840033,0.496940035,0.32217803,0.359301695,0.761516288,0.775387445
CSGALNACT2,0.564543132,0.218318954,0.575237567,0.490507535,1.024614074,0.823993114
CSH1,0.005211257,0.401669018,0.579475113,1.094491082,0.917667712,0.359840721
CSMD1,1.101739853,0.762260981,0.477629904,0.172451504,0.245471556,0.744088724
CSN1S2AP,0.405225606,0.377317866,0.399794913,0.713068313,1.051272652,0.765906993
CSN1S2B,0.162762782,0.182021508,0.288354625,0.265023424,1.461580433,0.563418094
CSN1S2BP,0.467313603,0.836219667,0.399345894,0.519517967,0.320587533,1.103117811
CSNK1A1L,0.437119473,1.255539422,0.060047944,0.612504146,0.501747907,0.518358898
CSNK1G1,0.099486729,0.418082427,1.239603914,0.717091679,0.617285412,0.223822522
CSNK1G2,0.000175905,0.056098832,0.922714235,0.438013114,0.152981323,1.263668954
CSNK2A2,0.380659301,0.284569343,1.345048843,0.67228173,0.303467353,0.295928884
CSPG5,0.417109974,0.728267164,1.130362311,0.515095804,0.133515076,0.633596052
CSPP1,0.325482742,0.445525924,0.407575827,0.178147123,1.412343234,0.411905864
CSRNP1,0.311273032,0.293274493,0.589986305,0.02484684,1.269909521,0.722768595
CSRNP3,0.208781548,0.421221078,0.033743974,0.983708488,0.451841139,1.128126001
CSRP2,0.166615283,0.464530713,0.23492902,0.50835089,0.469774484,1.37434235
CSRP3,0.077031617,1.365675137,0.224436629,0.154880513,0.252494422,0.810895191
CST1,0.372802625,0.45671995,0.296784574,0.884625953,1.117805729,0.446047025
CST2,0.207818377,0.281472533,0.159848242,0.35077186,1.21871844,0.954140665
CST3,0.855833061,0.165413275,0.251190403,0.09811226,1.324106482,0.284384032
CST5,0.390117874,0.180227712,0.377700399,1.037489085,0.987099886,0.537201362
CST6,1.464957557,0.445532688,0.097068473,0.225531403,0.250951202,0.445873792
CST7,0.695979154,0.580297562,0.45764387,1.008282719,0.059192508,0.784830375
CST8,0.446867368,0.884361106,0.086815763,0.374956545,1.145522293,0.473846963
CST9,0.458814645,0.158075731,0.128920052,0.797775082,1.332630547,0.046885141
CSTA,0.318968625,0.985483081,0.300871172,1.041895132,0.437431054,0.475745652
CSTB,0.987679811,1.244067572,0.094940738,0.080109509,0.101533539,0.343090071
CSTT,0.321746575,0.462237301,0.751588576,1.221490524,0.535704895,0.074687779
CT62,1.1930682,0.634072301,0.614725014,0.400626343,0.341930382,0.431164188
CTB-12O2.1,0.538945263,0.347857115,0.211657819,0.926899105,1.041143594,0.516990456
CTBP2,0.681357597,0.489740027,0.323959589,0.038407256,1.349995308,0.183469161
CTC-338M12.4,0.737226537,0.157727306,1.404114407,0.249990057,0.25341745,0.005753057
CTCF,0.633812947,0.319719843,1.153815967,0.347159489,0.650761239,0.536121114
CTD-2201I18.1,1.412778815,0.135581621,0.234935055,0.554043209,0.349266499,0.410115673
CTD-3080P12.3,1.325036572,0.093196198,0.448160896,0.015347788,0.164343025,0.821076637
CTDSP1,0.368621883,0.759734015,0.314065744,1.117981235,0.680502012,0.376810931
CTDSP2,0.330849295,0.20493281,0.48570776,0.75365494,0.706875631,1.100739297
CTDSPL2,0.247113447,0.237435955,0.556064626,0.53945918,1.367383767,0.281537452
CTGF,0.587679863,1.069427746,0.437064031,0.001722369,0.723503734,0.68054225
CTNNA3,0.030750457,0.565510076,0.719295706,1.135871171,0.619137608,0.393698391
CTPS,1.092382136,0.500215094,0.335486449,0.388155435,0.755409147,0.623934304
CTR9,0.044806573,0.517499602,0.814609124,0.079560618,1.305418274,0.151057643
CTRB1,0.688587583,1.087098212,0.893044747,0.439325617,0.069017113,0.124225614
CTRB2,0.309877178,1.278435995,0.622908249,0.593267098,0.163947446,0.411563975
CTRC,0.278908739,1.338647133,0.03830893,0.771930276,0.16544998,0.414949169
CTRL,0.409655095,0.953016832,1.098788422,0.574569678,0.204734522,0.105951651
CTSG,0.003212788,1.226094847,0.517272869,0.462098163,0.599209548,0.568497805
CTSK,0.031364516,0.484535915,1.437504775,0.525818634,0.267461174,0.128324536
CTSL2,0.533260063,0.716007307,1.215414185,0.487049297,0.329093552,0.216524092
CTSL3,0.035686059,1.358911869,0.476267529,0.170944432,0.658343421,0.359559292
CTSO,0.072032865,1.426669565,0.425028071,0.632277911,0.121601626,0.175729092
CTSV,0.707283291,0.173925091,0.568614215,0.591308694,0.274229947,1.178132809
CTSW,0.438054454,0.829138831,1.330521289,0.08044244,0.061616224,0.082154219
CTSZ,0.780160045,1.234591613,0.544057509,0.192543993,0.424738649,0.142568715
CTTNBP2,0.647935818,1.281485258,0.14920131,0.389147244,0.279509518,0.593985856
CTU1,1.295086886,0.476155928,0.412077475,0.373009809,0.635962078,0.222036547
CTXN1,0.760686164,0.644192706,1.009644651,0.122327386,0.755826272,0.259652306
CTXN2,0.70650923,0.263612447,0.543784093,1.223715726,0.253467639,0.490502488
CTXN3,0.3419711,0.05238788,1.30313704,0.551196746,0.556874979,0.484648535
CUGBP1,1.141310421,0.683034065,0.41920672,0.381004191,0.724368388,0.227889503
CUL1,0.521683243,0.676418258,0.223019265,0.128704452,1.353570569,0.196254649
CUL2,0.392680257,0.544967237,0.711389043,0.04662155,1.237213742,0.420159269
CUL3,0.336523171,1.013355138,0.983281116,0.687613144,0.29345717,0.027558781
CUL5,0.109251455,0.510698277,1.001030848,0.637028714,0.992959505,0.009007639
CUL9,0.043701853,0.417369271,0.293913627,0.125018126,0.622139964,1.414739135
CUX2,0.57586739,0.417835498,1.084610226,0.813125462,0.184891804,0.53732632
CUZD1,0.423357204,0.806443416,1.092000928,0.692556825,0.202861311,0.351895822
CWC22,0.815719985,0.068121805,0.31323094,0.132441218,1.370862145,0.041348197
CWF19L1,0.201335697,0.406568962,0.685192639,1.32811914,0.319260228,0.354282071
CWH43,1.266672156,0.402698347,0.192766541,0.566099036,0.708141458,0.202363468
CX3CL1,0.781082771,0.32676036,0.475552946,1.222835829,0.131026221,0.459519423
CXADR,1.137767264,0.487364811,0.397355565,0.497846713,0.713552004,0.468752179
CXADRP2,0.854380595,1.242411342,0.37586579,0.300703101,0.080709245,0.393577303
CXCL1,0.047285461,0.285767062,0.616010081,0.73731219,1.277918563,0.163077894
CXCL13,0.18204817,0.24010395,0.555120213,0.551043544,0.754674916,1.180903704
CXCL14,0.593204961,0.728340102,1.28268396,0.281159298,0.226191829,0.093828571
CXCL2,0.259243909,0.080949685,0.857846614,0.487702638,1.268430254,0.101175227
CXCL5,0.408029449,1.077303648,0.440395584,0.021296852,0.871378487,0.62120302
CXCL6,0.48822189,0.020937277,0.327966958,0.130293383,1.199461317,0.929850279
CXCL9,0.320464408,0.591255886,0.354407983,0.585248476,1.05309907,0.798277683
CXCR2,1.441574745,0.307991314,0.601169172,0.217600506,0.024436824,0.290376929
CXCR5,0.408095346,1.14941496,0.656528162,0.541309573,0.218392974,0.638145229
CXCR7,0.276205051,1.294051448,0.011195852,0.365266756,0.461960262,0.754225333
CXXC4,0.45540286,0.341072566,0.041245028,0.675101978,1.224119539,0.622102827
CXXC5,0.361998505,1.391507318,0.667412573,0.391680809,0.019270609,0.010313961
CYB561,0.692256053,0.005493184,0.6270319,1.304819975,0.218559352,0.209584558
CYB5R1,0.399129801,1.157853163,0.557916079,0.485710893,0.75053299,0.237176999
CYB5R3,1.362424563,0.276598571,0.255713057,0.319031472,0.5172315,0.547047105
CYBA,0.097272069,0.067943375,0.556189821,0.416358615,1.400333499,0.457113757
CYC1,0.024742419,0.530131365,0.666614013,0.545208463,1.149278355,0.567933067
CYCS,0.955909793,0.040054351,1.202818417,0.102255714,0.279810327,0.464517588
CYFIP1,1.343869406,0.25023488,0.302968082,0.437788389,0.313645976,0.645168243
CYGB,1.423164629,0.415326847,0.140781681,0.430892236,0.305389663,0.412337565
CYMP,0.097290599,0.079573458,0.489700427,1.347530752,0.112249576,0.763297889
CYP11A1,0.227394882,0.489074713,0.160977292,1.091710868,0.68180945,0.832558541
CYP11B2,0.529575833,1.370182935,0.055781502,0.155369766,0.61077431,0.329421055
CYP1A1,0.309343568,0.761813809,1.284436359,0.459441936,0.359989117,0.012535065
CYP1B1-AS1,0.622677141,0.013089468,1.006292999,0.576927181,0.00758885,0.966043657
CYP26B1,0.034349812,1.404148363,0.626643762,0.402763488,0.031075535,0.371466836
CYP26C1,0.771038423,0.069445816,1.151096188,0.330198117,0.619194316,0.499888852
CYP27A1,0.596196159,1.32785482,0.401346087,0.039019973,0.559766726,0.268474126
CYP27B1,0.236895797,0.723283805,0.087074112,0.473816829,1.362018866,0.015096546
CYP2A6,0.260757946,0.044833873,0.110152056,1.259017881,0.497900165,0.866889733
CYP2B6,0.789423712,0.523655906,0.476964181,1.196731258,0.284197359,0.169801912
CYP2B7P,1.169831923,0.542943675,0.351397784,0.285350658,0.638057746,0.625578945
CYP2C19,0.733124676,1.023130255,0.463218082,0.600906819,0.669521464,0.241827148
CYP2C8,0.35058311,1.012752612,0.714215594,0.736559707,0.681006807,0.041181418
CYP2C9,0.259774676,0.473523243,1.223330031,0.668152529,0.602980877,0.261551941
CYP2D7P1,0.851403401,0.369151501,0.439046232,1.195860023,0.427198146,0.012846793
CYP2E1,0.434627025,0.596999703,0.210091405,1.269494568,0.270651997,0.626378488
CYP2G1P,0.596481886,0.19712874,0.463536237,1.270649733,0.481661113,0.458914231
CYP2J2,0.314034278,0.586577601,1.010949673,0.468438165,0.498594399,0.856694769
CYP2R1,0.682577265,0.080720247,1.030324552,0.68933841,0.321906043,0.744217413
CYP2S1,0.455284971,0.31002303,0.045636607,0.359301597,1.178258793,0.918582529
CYP2U1,0.294545143,1.487483967,0.301908014,0.348613711,0.209917642,0.332499458
CYP3A4,0.557511294,0.546958858,0.719117304,1.190299425,0.321560548,0.139069137
CYP3A7,0.709214984,0.39224273,0.330590253,1.291884773,0.212628855,0.431693411
CYP4A11,0.671470149,0.171714264,1.124144253,0.544851531,0.39192302,0.687125586
CYP4F12,0.42410646,0.233835739,0.519496904,0.781877759,1.141444447,0.498011983
CYP4F2,1.019022032,0.333866273,0.466539113,0.796039983,0.788084686,0.210661349
CYP4F22,0.417789064,1.135497773,0.539178225,0.059238994,0.908146668,0.289501271
CYP4F24P,0.402567255,0.08984418,0.470448571,0.182891011,1.463209889,0.317458872
CYP4F29P,0.24717629,0.318508275,0.314298364,0.690352337,0.390907233,1.332645771
CYP4F3,0.582332721,0.001154087,0.30074258,1.234508907,0.836553653,0.115211026
CYP4V2,0.234892381,1.477430195,0.287798693,0.415825163,0.151687129,0.387226829
CYP4Z1,0.545328119,0.045956926,0.117167679,1.202997235,0.94396508,0.123171359
CYP4Z2P,0.700353111,0.755314066,0.226423001,0.338668365,0.153387587,1.190034226
CYP51A1,0.467182668,0.362140302,0.337935746,0.204591718,1.46701941,0.095168977
CYP7A1,0.972883177,0.314718355,0.246780751,0.129692327,0.192666513,1.227304413
CYP8B1,0.494325474,0.373399315,0.050696653,0.567519385,0.089432553,1.396508274
CYR61,0.058479038,0.170695991,0.704501515,0.158355179,1.416775403,0.324743681
CYS1,0.839544054,1.090934658,0.40009699,0.520463981,0.473034855,0.342011242
CYSLTR2,1.168645191,0.571871401,0.069595013,0.441897612,0.836669926,0.27159649
CYSRT1,1.081312425,0.25829845,0.05621259,0.664034964,0.751857785,0.649091364
CYSTM1,0.072098343,0.597979388,0.113141567,0.310124376,1.440319086,0.346975413
CYTH3,0.201968233,0.039709722,0.449226179,0.25884283,1.450702673,0.500955708
CYTIP,0.230344631,0.192865015,0.12807974,0.697380851,1.248827219,0.717005725
CYYR1,0.385822628,1.025579851,0.587864095,0.24116225,0.627978305,0.817247428
D2HGDH,0.416506292,0.22059194,0.481936707,0.333959984,0.003607779,1.449387144
DAAM1,1.375309158,0.659076708,0.515469752,0.086165728,0.23209758,0.117500611
DAAM2,0.96159583,0.069697064,0.628076867,0.03060652,1.085723381,0.403645732
DAB1,0.380595308,1.178192709,0.409683825,0.106191705,0.892222498,0.398117216
DAB2,0.610383627,0.438150014,0.006437525,0.541310097,0.529358403,1.236464588
DAB2IP,0.244911599,0.317414072,1.386577601,0.410200263,0.394593312,0.509281553
DACT3,0.510373101,1.094539954,0.577406475,0.340039365,0.86994245,0.048408486
DAG1,1.08231671,0.660876235,0.630367852,0.660299961,0.022579227,0.473951811
DAGLA,1.195988881,0.534792896,0.561506736,0.508898921,0.586887204,0.177677532
DAND5,0.365315567,0.318058855,0.728314746,1.234702985,0.336626822,0.513613005
DAO,0.544613157,0.340108552,0.841416584,1.006471949,0.668099537,0.295067288
DAOA-AS1,0.612353864,1.35066651,0.068245411,0.294872701,0.578363549,0.203169015
DAPK1,1.052903768,0.592519633,0.267541246,0.500234567,0.061193817,0.938841405
DAPK2,0.066305432,1.32821879,0.476287783,0.17754749,0.780931306,0.17285322
DAPK3,0.182055088,0.862706221,0.498499224,0.264897715,1.235809446,0.208238626
DARC,0.612866236,1.270224149,0.628169137,0.307499214,0.425015597,0.088327607
DAZL,0.69637785,0.578370532,0.064055885,1.064731171,0.820523668,0.19025607
DBH,0.06470896,1.35650743,0.303194745,0.819683016,0.065333935,0.233004693
DBIL5P2,0.379901186,0.348339779,1.481048078,0.290550086,0.321232937,0.14102409
DBN1,0.054416364,1.246243964,0.949595453,0.446893094,0.000243243,0.095584976
DBNDD1,0.829262369,0.088746997,1.216603192,0.290083933,0.446747457,0.45525735
DBR1,0.017591729,0.389154343,0.878160239,0.167742559,1.29735982,0.180196068
DBT,0.654510463,0.451921975,0.432228797,1.164923128,0.683188976,0.153083133
DBX1,0.529238927,0.242804226,0.788377927,0.115187376,1.292029187,0.153204517
DBX2,0.237637343,0.351386412,0.073667047,0.955043932,1.169875794,0.44785894
DCAF12,0.56823674,0.573356779,0.408481555,0.055605102,1.350710885,0.143759086
DCAF4L2,0.541838412,1.410633642,0.111914731,0.093120012,0.405714858,0.444285652
DCAF5,0.361879662,1.247921881,0.236596403,0.865972118,0.135841256,0.392507761
DCAF7,0.447481712,0.56432073,0.607140242,0.246755159,0.304347569,1.275081987
DCANP1,0.132619606,0.565624741,1.395022317,0.54270114,0.227301646,0.192014396
DCBLD1,0.574372735,0.723038585,0.20229652,1.00458009,0.81382223,0.318694479
DCBLD2,0.591901466,1.322505198,0.223214495,0.653822902,0.272300753,0.125867087
DCC,1.186901082,0.546981079,0.394804849,0.229006777,0.327754673,0.801876604
DCDC2B,0.584646258,0.536018652,0.676945209,0.208087793,1.139401618,0.487594125
DCDC2C,1.094666203,0.612911615,0.484218947,0.616055641,0.281931693,0.631849587
DCHS1,0.880329927,0.292051142,0.321906041,0.01600764,1.240138416,0.405671028
DCHS2,0.355704714,1.468676269,0.2406994,0.505474297,0.14861359,0.218184269
DCK,0.544019204,0.450062965,0.67448996,0.615560719,1.150959418,0.097948008
DCLK1,1.28228229,0.421326082,0.832607081,0.2654895,0.044319537,0.28145991
DCLK3,0.782728195,0.38840487,0.462012051,1.063002183,0.622159258,0.415492451
DCN,0.425666897,0.772969647,0.614919244,0.561517373,1.091647017,0.053587655
DCP1A,0.143623811,0.664474946,0.633407313,0.173985025,0.313781291,1.294054714
DCP2,1.322117892,0.228535478,0.788993331,0.319694586,0.273647929,0.258542426
DCTN2,0.209709068,1.120013343,0.88845074,0.287728847,0.703915491,0.025085027
DCTN6,0.365145227,1.122112459,0.378771234,0.594673093,0.722105128,0.505628033
DCTPP1,0.755664508,0.080202203,1.04463047,0.511905044,0.659080386,0.549107345
DCUN1D1,0.318128804,0.514259802,1.441773407,0.353876766,0.307220011,0.051711975
DCUN1D5,1.231723326,0.152184698,0.992972854,0.292164255,0.232940942,0.02734246
DCXR,0.927524113,0.090553354,1.029392603,0.62824693,0.469806318,0.350862455
DDAH1,0.486922747,0.501004855,0.326010684,0.337138637,1.349083517,0.372283868
DDAH2,0.051443728,0.457221446,0.229310069,0.431626966,0.290441477,1.460043685
DDB2,0.410280914,0.459731888,1.435770112,0.463122591,0.105157576,0.002522857
DDC,0.25160493,0.167431883,0.335331629,0.568425394,1.180749922,0.86348311
DDOST,0.458414788,0.298374341,0.47051243,0.841986318,0.63285388,1.018169122
DDX1,0.053414004,0.1537761,1.189213222,0.876219241,0.141705503,0.661889588
DDX10,0.206708878,0.251581099,0.703705297,1.004857353,0.995348934,0.254923739
DDX11L1,0.207779276,0.990477418,1.164816924,0.500508229,0.059409531,0.177798979
DDX11L10,0.092410918,0.461225255,0.84933988,1.224570004,0.338191211,0.331775424
DDX12,0.645525692,0.709550357,1.004913127,0.077966163,0.764342107,0.382561848
DDX12P,0.69974868,0.713808083,1.027364176,0.024161546,0.384975592,0.680609532
DDX18,0.360499795,1.263803855,0.836026358,0.402653361,0.273040011,0.062335648
DDX19A,0.000163031,0.22762152,0.356999387,0.626314519,1.430702823,0.219604366
DDX39,1.006950596,0.816184969,0.719983683,0.292051419,0.561709139,0.259560336
DDX50,1.401719838,0.123517118,0.152854496,0.563423543,0.30811081,0.500848108
DDX55,0.621835641,0.189045003,1.394492884,0.526630475,0.130165775,0.073184009
DDX56,0.296221645,1.089004409,0.590131297,0.087367186,0.333226163,0.962320711
DDX58,0.229043445,0.153091519,0.962793729,0.447326844,1.166999659,0.319072841
DDX59,0.871799296,0.022765322,1.037855288,0.075290467,0.522933002,0.741514139
DDX6,0.63465875,0.037986283,0.131382457,1.35779124,0.48683605,0.40566518
DDX60,0.652314512,1.277195401,0.663471138,0.06379939,0.334406948,0.232017309
